DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2021-11-02	34446935	Karlsson Linner R	2021-08-26	Nat Neurosci	www.ncbi.nlm.nih.gov/pubmed/34446935	Multivariate analysis of 1.5 million people identifies genetic associations with traits related to self-regulation and addiction.	Externalizing behaviour (multivariate analysis)	up to 53,293 European ancestry Attention-deficit/hyperactivity disorder individuals, up to 164,684 European ancestry problematic alcohol use individuals, up to 186,875 European ancestry lifetime cannabis use individuals, up to 357,187 European ancestry individuals measuring  reverse-coded age at first sexual intercourse, up to 336,121 European ancestry individuals measuring number of sexual partners, up to 426,379 European ancestry individuals measuring general risk tolerance, up to 1,251,809  European ancestry individuals measuring lifetime smoking initiation	NA	6p12.3	6	50819644		TFAP2B			ENSG00000008196			rs4628086-C	rs4628086	0	4628086	intron_variant	0	0.897	7E-18	17.154901959985743		0.015	[0.011-0.019] unit increase	NR [NR] (imputed)	N	attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement	http://www.ebi.ac.uk/efo/EFO_0003888, http://purl.obolibrary.org/obo/MONDO_0002491, http://www.ebi.ac.uk/efo/EFO_0007052	GCST90061435	Genome-wide genotyping array
2021-11-02	34446935	Karlsson Linner R	2021-08-26	Nat Neurosci	www.ncbi.nlm.nih.gov/pubmed/34446935	Multivariate analysis of 1.5 million people identifies genetic associations with traits related to self-regulation and addiction.	Externalizing behaviour (multivariate analysis)	up to 53,293 European ancestry Attention-deficit/hyperactivity disorder individuals, up to 164,684 European ancestry problematic alcohol use individuals, up to 186,875 European ancestry lifetime cannabis use individuals, up to 357,187 European ancestry individuals measuring  reverse-coded age at first sexual intercourse, up to 336,121 European ancestry individuals measuring number of sexual partners, up to 426,379 European ancestry individuals measuring general risk tolerance, up to 1,251,809  European ancestry individuals measuring lifetime smoking initiation	NA	6p12.1	6	53030432		CILK1			ENSG00000112144			rs160631-T	rs160631	0	160631	intron_variant	0	0.261	1E-13	13.0		0.01	[0.008-0.012] unit increase	NR [NR] (imputed)	N	attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement	http://www.ebi.ac.uk/efo/EFO_0003888, http://purl.obolibrary.org/obo/MONDO_0002491, http://www.ebi.ac.uk/efo/EFO_0007052	GCST90061435	Genome-wide genotyping array
2021-11-02	34446935	Karlsson Linner R	2021-08-26	Nat Neurosci	www.ncbi.nlm.nih.gov/pubmed/34446935	Multivariate analysis of 1.5 million people identifies genetic associations with traits related to self-regulation and addiction.	Externalizing behaviour (multivariate analysis)	up to 53,293 European ancestry Attention-deficit/hyperactivity disorder individuals, up to 164,684 European ancestry problematic alcohol use individuals, up to 186,875 European ancestry lifetime cannabis use individuals, up to 357,187 European ancestry individuals measuring  reverse-coded age at first sexual intercourse, up to 336,121 European ancestry individuals measuring number of sexual partners, up to 426,379 European ancestry individuals measuring general risk tolerance, up to 1,251,809  European ancestry individuals measuring lifetime smoking initiation	NA	6q12	6	66709763		NUFIP1P1 - RNU7-66P	ENSG00000218890	ENSG00000238949		614854	19080	rs11750999-G	rs11750999	0	11750999	intergenic_variant	1	0.616	4E-21	20.397940008672037		0.012	[0.01-0.014] unit decrease	NR [NR] (imputed)	N	attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement	http://www.ebi.ac.uk/efo/EFO_0003888, http://purl.obolibrary.org/obo/MONDO_0002491, http://www.ebi.ac.uk/efo/EFO_0007052	GCST90061435	Genome-wide genotyping array
2021-11-02	34446935	Karlsson Linner R	2021-08-26	Nat Neurosci	www.ncbi.nlm.nih.gov/pubmed/34446935	Multivariate analysis of 1.5 million people identifies genetic associations with traits related to self-regulation and addiction.	Externalizing behaviour (multivariate analysis)	up to 53,293 European ancestry Attention-deficit/hyperactivity disorder individuals, up to 164,684 European ancestry problematic alcohol use individuals, up to 186,875 European ancestry lifetime cannabis use individuals, up to 357,187 European ancestry individuals measuring  reverse-coded age at first sexual intercourse, up to 336,121 European ancestry individuals measuring number of sexual partners, up to 426,379 European ancestry individuals measuring general risk tolerance, up to 1,251,809  European ancestry individuals measuring lifetime smoking initiation	NA	6q12	6	68019238		Y_RNA - LINC02549	ENSG00000274754	ENSG00000226497		393774	207734	rs4706314-C	rs4706314	0	4706314	intergenic_variant	1	0.463	3E-8	7.522878745280337		0.006	[0.004-0.008] unit decrease	NR [NR] (imputed)	N	attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement	http://www.ebi.ac.uk/efo/EFO_0003888, http://purl.obolibrary.org/obo/MONDO_0002491, http://www.ebi.ac.uk/efo/EFO_0007052	GCST90061435	Genome-wide genotyping array
2021-11-02	34446935	Karlsson Linner R	2021-08-26	Nat Neurosci	www.ncbi.nlm.nih.gov/pubmed/34446935	Multivariate analysis of 1.5 million people identifies genetic associations with traits related to self-regulation and addiction.	Externalizing behaviour (multivariate analysis)	up to 53,293 European ancestry Attention-deficit/hyperactivity disorder individuals, up to 164,684 European ancestry problematic alcohol use individuals, up to 186,875 European ancestry lifetime cannabis use individuals, up to 357,187 European ancestry individuals measuring  reverse-coded age at first sexual intercourse, up to 336,121 European ancestry individuals measuring number of sexual partners, up to 426,379 European ancestry individuals measuring general risk tolerance, up to 1,251,809  European ancestry individuals measuring lifetime smoking initiation	NA	6q15	6	91493049		MAP3K7 - MIR4643	ENSG00000135341	ENSG00000263734		905977	28611	rs7738395-G	rs7738395	0	7738395	regulatory_region_variant	1	0.375	1E-10	10.0		0.008	[0.006-0.01] unit increase	NR [NR] (imputed)	N	attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement	http://www.ebi.ac.uk/efo/EFO_0003888, http://purl.obolibrary.org/obo/MONDO_0002491, http://www.ebi.ac.uk/efo/EFO_0007052	GCST90061435	Genome-wide genotyping array
2021-11-02	34446935	Karlsson Linner R	2021-08-26	Nat Neurosci	www.ncbi.nlm.nih.gov/pubmed/34446935	Multivariate analysis of 1.5 million people identifies genetic associations with traits related to self-regulation and addiction.	Externalizing behaviour (multivariate analysis)	up to 53,293 European ancestry Attention-deficit/hyperactivity disorder individuals, up to 164,684 European ancestry problematic alcohol use individuals, up to 186,875 European ancestry lifetime cannabis use individuals, up to 357,187 European ancestry individuals measuring  reverse-coded age at first sexual intercourse, up to 336,121 European ancestry individuals measuring number of sexual partners, up to 426,379 European ancestry individuals measuring general risk tolerance, up to 1,251,809  European ancestry individuals measuring lifetime smoking initiation	NA	6q16.1	6	92896426		ATF1P1 - COPS5P1	ENSG00000219387	ENSG00000213187		7845	195550	rs2506929-G	rs2506929	0	2506929	intergenic_variant	1	0.254	5E-8	7.301029995663981		0.007	[0.005-0.009] unit increase	NR [NR] (imputed)	N	attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement	http://www.ebi.ac.uk/efo/EFO_0003888, http://purl.obolibrary.org/obo/MONDO_0002491, http://www.ebi.ac.uk/efo/EFO_0007052	GCST90061435	Genome-wide genotyping array
2021-11-02	34446935	Karlsson Linner R	2021-08-26	Nat Neurosci	www.ncbi.nlm.nih.gov/pubmed/34446935	Multivariate analysis of 1.5 million people identifies genetic associations with traits related to self-regulation and addiction.	Externalizing behaviour (multivariate analysis)	up to 53,293 European ancestry Attention-deficit/hyperactivity disorder individuals, up to 164,684 European ancestry problematic alcohol use individuals, up to 186,875 European ancestry lifetime cannabis use individuals, up to 357,187 European ancestry individuals measuring  reverse-coded age at first sexual intercourse, up to 336,121 European ancestry individuals measuring number of sexual partners, up to 426,379 European ancestry individuals measuring general risk tolerance, up to 1,251,809  European ancestry individuals measuring lifetime smoking initiation	NA	6q16.1	6	98140058		MIR2113 - EIF4EBP2P3	ENSG00000238367	ENSG00000220505		115437	39441	rs2029241-G	rs2029241	0	2029241	intron_variant	1	0.845	8E-15	14.096910013008056		0.013	[0.0091-0.0169] unit increase	NR [NR] (imputed)	N	attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement	http://www.ebi.ac.uk/efo/EFO_0003888, http://purl.obolibrary.org/obo/MONDO_0002491, http://www.ebi.ac.uk/efo/EFO_0007052	GCST90061435	Genome-wide genotyping array
2021-11-02	34446935	Karlsson Linner R	2021-08-26	Nat Neurosci	www.ncbi.nlm.nih.gov/pubmed/34446935	Multivariate analysis of 1.5 million people identifies genetic associations with traits related to self-regulation and addiction.	Externalizing behaviour (multivariate analysis)	up to 53,293 European ancestry Attention-deficit/hyperactivity disorder individuals, up to 164,684 European ancestry problematic alcohol use individuals, up to 186,875 European ancestry lifetime cannabis use individuals, up to 357,187 European ancestry individuals measuring  reverse-coded age at first sexual intercourse, up to 336,121 European ancestry individuals measuring number of sexual partners, up to 426,379 European ancestry individuals measuring general risk tolerance, up to 1,251,809  European ancestry individuals measuring lifetime smoking initiation	NA	6q16.1	6	98402977		EIF4EBP2P3 - POU3F2	ENSG00000220505	ENSG00000184486		223145	431597	rs9321055-A	rs9321055	0	9321055	downstream_gene_variant	1	0.316	2E-16	15.698970004336019		0.01	[0.008-0.012] unit increase	NR [NR] (imputed)	N	attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement	http://www.ebi.ac.uk/efo/EFO_0003888, http://purl.obolibrary.org/obo/MONDO_0002491, http://www.ebi.ac.uk/efo/EFO_0007052	GCST90061435	Genome-wide genotyping array
2021-11-02	34446935	Karlsson Linner R	2021-08-26	Nat Neurosci	www.ncbi.nlm.nih.gov/pubmed/34446935	Multivariate analysis of 1.5 million people identifies genetic associations with traits related to self-regulation and addiction.	Externalizing behaviour (multivariate analysis)	up to 53,293 European ancestry Attention-deficit/hyperactivity disorder individuals, up to 164,684 European ancestry problematic alcohol use individuals, up to 186,875 European ancestry lifetime cannabis use individuals, up to 357,187 European ancestry individuals measuring  reverse-coded age at first sexual intercourse, up to 336,121 European ancestry individuals measuring number of sexual partners, up to 426,379 European ancestry individuals measuring general risk tolerance, up to 1,251,809  European ancestry individuals measuring lifetime smoking initiation	NA	6q16.2	6	99873512		Y_RNA - MCHR2	ENSG00000274754	ENSG00000152034		231165	45007	rs62432597-A	rs62432597	0	62432597	intergenic_variant	1	0.641	5E-16	15.301029995663981		0.01	[0.008-0.012] unit increase	NR [NR] (imputed)	N	attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement	http://www.ebi.ac.uk/efo/EFO_0003888, http://purl.obolibrary.org/obo/MONDO_0002491, http://www.ebi.ac.uk/efo/EFO_0007052	GCST90061435	Genome-wide genotyping array
2021-11-02	34446935	Karlsson Linner R	2021-08-26	Nat Neurosci	www.ncbi.nlm.nih.gov/pubmed/34446935	Multivariate analysis of 1.5 million people identifies genetic associations with traits related to self-regulation and addiction.	Externalizing behaviour (multivariate analysis)	up to 53,293 European ancestry Attention-deficit/hyperactivity disorder individuals, up to 164,684 European ancestry problematic alcohol use individuals, up to 186,875 European ancestry lifetime cannabis use individuals, up to 357,187 European ancestry individuals measuring  reverse-coded age at first sexual intercourse, up to 336,121 European ancestry individuals measuring number of sexual partners, up to 426,379 European ancestry individuals measuring general risk tolerance, up to 1,251,809  European ancestry individuals measuring lifetime smoking initiation	NA	1p22.2	1	88011051		PKN2-AS1			ENSG00000237505			rs10922977-T	rs10922977	0	10922977	intron_variant	0	0.635	3E-8	7.522878745280337		0.007	[0.005-0.009] unit increase	NR [NR] (imputed)	N	attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement	http://www.ebi.ac.uk/efo/EFO_0003888, http://purl.obolibrary.org/obo/MONDO_0002491, http://www.ebi.ac.uk/efo/EFO_0007052	GCST90061435	Genome-wide genotyping array
2021-11-02	34446935	Karlsson Linner R	2021-08-26	Nat Neurosci	www.ncbi.nlm.nih.gov/pubmed/34446935	Multivariate analysis of 1.5 million people identifies genetic associations with traits related to self-regulation and addiction.	Externalizing behaviour (multivariate analysis)	up to 53,293 European ancestry Attention-deficit/hyperactivity disorder individuals, up to 164,684 European ancestry problematic alcohol use individuals, up to 186,875 European ancestry lifetime cannabis use individuals, up to 357,187 European ancestry individuals measuring  reverse-coded age at first sexual intercourse, up to 336,121 European ancestry individuals measuring number of sexual partners, up to 426,379 European ancestry individuals measuring general risk tolerance, up to 1,251,809  European ancestry individuals measuring lifetime smoking initiation	NA	1p21.3	1	95719282		LINC02607			ENSG00000228971			rs11165471-G	rs11165471	0	11165471	intron_variant	0	0.513	3E-9	8.522878745280337		0.007	[0.005-0.009] unit decrease	NR [NR] (imputed)	N	attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement	http://www.ebi.ac.uk/efo/EFO_0003888, http://purl.obolibrary.org/obo/MONDO_0002491, http://www.ebi.ac.uk/efo/EFO_0007052	GCST90061435	Genome-wide genotyping array
2021-11-02	34446935	Karlsson Linner R	2021-08-26	Nat Neurosci	www.ncbi.nlm.nih.gov/pubmed/34446935	Multivariate analysis of 1.5 million people identifies genetic associations with traits related to self-regulation and addiction.	Externalizing behaviour (multivariate analysis)	up to 53,293 European ancestry Attention-deficit/hyperactivity disorder individuals, up to 164,684 European ancestry problematic alcohol use individuals, up to 186,875 European ancestry lifetime cannabis use individuals, up to 357,187 European ancestry individuals measuring  reverse-coded age at first sexual intercourse, up to 336,121 European ancestry individuals measuring number of sexual partners, up to 426,379 European ancestry individuals measuring general risk tolerance, up to 1,251,809  European ancestry individuals measuring lifetime smoking initiation	NA	1p13.2	1	115103534		LINC01765 - NGF-AS1	ENSG00000233730	ENSG00000228035		876	179500	rs1419079-G	rs1419079	0	1419079	intergenic_variant	1	0.252	4E-8	7.3979400086720375		0.007	[0.005-0.009] unit increase	NR [NR] (imputed)	N	attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement	http://www.ebi.ac.uk/efo/EFO_0003888, http://purl.obolibrary.org/obo/MONDO_0002491, http://www.ebi.ac.uk/efo/EFO_0007052	GCST90061435	Genome-wide genotyping array
